343	289
343	483
347	439
333	573
300	184
341	76
230	433
251	149
305	382
314	320
275	323
263	343
389	417
282	419
295	334
290	414
298	457
327	531
166	196
300	493
285	461
176	238
280	195
271	177
285	529
266	52
77	434
467	110
334	262
311	31
171	109
276	346
232	135
347	469
154	356
345	23
341	248
290	510
331	210
259	455
500	374
318	188
299	238
235	545
168	406
362	267
401	211
308	251
464	148
381	302
442	381
284	130
358	111
480	241
253	221
190	118
50	382
296	21
278	137
347	386
287	458
509	299
248	280
457	308
475	452
299	44
260	300
316	385
357	192
187	223
192	236
468	95
311	87
186	167
302	386
413	441
290	588
209	320
350	33
289	334
94	276
153	357
209	240
467	421
486	249
244	557
301	449
288	467
356	450
227	299
234	303
300	523
223	104
244	235
432	229
248	373
407	273
199	374
145	287
452	437
317	489
445	227
368	160
320	209
293	586
184	180
157	364
277	464
23	332
222	256
432	186
360	398
303	261
444	296
223	341
313	211
382	168
300	26
319	195
303	172
250	504
539	301
204	259
145	155
251	239
291	581
334	68
248	457
457	348
321	280
152	67
236	227
182	161
302	178
293	117
362	467
337	410
250	75
162	308
457	427
280	373
224	382
289	261
317	145
265	483
382	207
248	156
469	163
129	228
166	309
407	185
267	512
161	531
475	120
151	243
491	155
276	338
221	204
303	129
322	325
302	149
276	71
106	269
150	419
329	363
259	7
98	199
303	146
39	422
277	355
330	323
338	60
316	378
250	253
304	173
371	422
286	368
120	210
210	270
310	319
422	376
177	433
316	580
333	276
255	210
198	515
396	243
407	374
552	218
396	452
355	254
222	234
254	106
241	284
346	320
376	301
272	527
260	208
123	385
323	161
312	246
507	355
149	175
179	291
255	228
221	70
218	367
319	85
423	486
207	362
283	268
338	266
293	52
364	468
322	401
302	119
245	273
341	353
300	33
320	372
524	390
355	428
309	382
470	333
359	249
231	315
223	466
305	394
236	182
296	401
241	74
323	80
309	474
432	219
341	28
166	286
383	512
137	531
48	294
181	342
437	351
102	309
295	356
254	555
314	265
350	179
257	465
539	316
344	501
342	394
265	39
139	126
272	306
513	326
175	141
297	528
368	239
254	521
230	303
203	459
237	305
150	451
286	334
95	301
314	148
435	414
303	346
242	431
402	154
282	505
328	170
276	477
357	349
317	259
267	223
298	566
60	184
189	354
366	140
100	375
312	145
240	176
353	327
295	538
348	242
328	549
254	19
260	130
309	437
335	230
194	175
459	207
286	137
102	389
328	337
413	500
390	246
272	416
250	203
257	345
303	202
392	134
290	238
322	86
298	304
157	196
77	201
309	206
452	423
332	521
291	550
312	255
371	130
300	318
221	503
337	111
319	471
272	380
232	462
255	44
292	366
213	555
336	151
536	207
336	408
277	93
240	311
457	290
399	138
351	300
297	316
70	200
193	553
161	204
516	243
220	378
267	111
321	293
295	406
223	424
444	121
221	128
295	177
232	217
328	510
153	249
139	277
85	335
429	520
246	354
140	413
282	88
296	501
123	380
300	175
295	202
320	239
389	499
414	262
349	419
300	261
322	385
305	99
535	345
325	179
582	253
290	273
366	181
448	318
354	111
17	332
567	288
303	89
406	428
312	281
403	125
354	297
348	425
356	181
460	292
305	239
115	328
216	293
388	457
233	457
320	88
290	72
346	227
315	165
411	234
302	38
265	107
568	260
311	332
246	353
455	182
349	172
356	139
285	470
236	260
171	438
408	347
258	553
279	315
244	307
305	251
356	311
277	136
181	358
298	142
287	515
311	313
155	383
310	134
193	443
324	106
122	284
520	262
300	111
299	277
269	585
296	479
311	550
340	388
228	339
321	212
61	289
367	356
233	369
239	511
382	500
470	318
360	158
279	370
274	486
418	363
533	225
326	409
302	211
268	412
341	227
289	465
299	554
288	150
264	146
274	360
265	475
284	477
234	58
262	285
499	286
193	195
202	290
251	196
292	523
111	245
314	331
148	245
393	480
335	307
533	273
402	240
281	208
239	397
249	191
291	30
437	160
303	511
302	150
275	344
277	565
153	96
343	71
98	304
224	396
239	36
221	250
303	114
500	252
242	555
163	401
396	82
344	296
224	332
84	269
275	233
371	224
302	378
252	515
409	209
400	175
299	441
186	69
285	292
297	419
303	356
231	314
454	467
300	134
465	524
294	240
398	93
206	390
363	301
203	148
450	376
41	350
378	495
257	122
362	55
223	59
302	111
300	11
299	48
298	506
123	297
143	360
99	160
298	587
315	463
300	86
326	531
269	129
244	193
305	581
345	237
297	347
344	138
321	507
327	58
432	371
279	271
302	198
229	277
235	296
157	225
495	330
363	299
488	232
188	460
271	365
323	260
157	410
297	476
207	147
300	389
453	320
426	286
172	300
278	240
425	302
173	212
292	480
