440	468
517	462
75	284
12	482
516	246
311	555
399	569
159	83
465	276
211	367
556	210
512	435
218	212
186	334
443	333
526	349
374	73
470	555
288	478
231	358
11	549
99	37
598	498
582	109
197	246
351	219
53	54
237	172
102	428
539	280
141	483
322	37
229	409
353	503
50	373
499	285
161	271
510	551
471	311
115	195
85	93
303	479
405	176
341	473
60	418
133	147
43	96
589	362
363	336
491	325
308	147
60	586
291	426
500	52
366	172
442	145
189	373
567	496
215	243
59	255
158	234
565	51
152	255
589	297
67	50
239	369
44	588
422	202
403	488
66	312
559	486
47	378
330	290
92	112
184	236
541	42
426	392
429	556
393	397
412	358
297	331
81	271
500	437
588	137
71	326
131	175
13	297
14	163
598	456
241	165
12	382
390	30
322	456
100	267
593	61
288	148
105	31
286	172
32	42
52	507
538	353
459	246
589	248
267	336
39	203
554	474
270	534
329	167
308	478
196	250
310	172
251	0
583	170
225	18
109	246
512	411
472	164
319	520
346	431
146	557
368	424
116	532
219	231
140	272
547	174
137	80
377	462
338	223
168	208
295	56
399	349
238	94
413	34
483	529
98	419
551	414
517	441
107	518
279	398
385	278
299	228
359	350
249	397
585	531
478	38
155	223
226	133
576	568
333	17
321	46
478	16
37	334
338	411
169	524
486	78
221	237
17	52
227	170
448	0
125	400
23	46
481	101
537	519
19	149
493	547
439	106
253	249
178	434
547	114
61	354
419	452
124	33
503	322
417	319
171	329
15	308
526	445
414	229
593	401
171	144
103	382
297	369
465	531
216	206
453	379
56	117
98	4
50	149
147	355
475	425
109	100
86	369
127	79
237	139
293	295
156	439
241	61
442	216
327	465
244	173
571	128
496	568
369	297
451	502
512	489
568	533
4	270
501	284
94	145
395	43
354	564
594	156
366	259
350	129
114	16
27	421
64	470
296	87
50	319
67	248
90	177
193	510
281	563
232	385
24	437
443	474
548	21
361	52
330	598
298	10
183	411
487	424
130	522
37	198
105	587
358	415
37	151
244	416
371	350
282	571
447	161
233	571
55	102
412	242
113	289
537	527
458	391
37	139
260	454
2	170
547	57
175	39
301	296
173	303
252	515
89	64
113	471
290	283
182	457
497	12
535	216
488	298
30	367
49	226
531	440
92	430
260	148
180	131
575	478
214	128
233	215
39	586
97	324
218	156
342	437
490	340
289	519
122	569
585	416
591	112
497	506
390	46
48	129
183	160
21	318
214	150
157	86
354	22
123	309
331	452
34	172
349	343
218	337
467	103
84	62
298	179
348	554
68	455
410	523
590	106
253	589
150	77
293	427
148	96
411	236
107	39
503	394
548	401
541	548
224	385
382	580
192	109
502	330
115	300
183	150
219	221
26	13
476	522
309	147
162	531
349	63
222	7
297	332
540	461
552	507
316	25
41	30
516	243
557	104
30	529
171	512
275	532
264	196
348	136
464	385
104	36
478	73
271	330
243	582
449	89
439	290
188	389
441	329
49	112
84	158
186	106
481	410
146	36
75	340
176	251
3	394
114	399
408	293
538	531
138	227
223	471
532	293
379	321
324	137
76	162
392	490
434	556
558	51
548	289
303	475
215	319
450	41
508	488
449	417
580	246
90	223
434	332
244	576
406	327
388	241
562	11
51	255
10	2
261	133
53	39
81	587
66	401
520	571
177	539
508	256
160	56
135	471
430	364
468	215
231	341
325	261
29	152
75	192
575	488
356	220
409	506
564	282
375	388
178	156
367	11
325	453
314	300
452	231
391	586
367	351
269	62
549	26
498	437
106	435
124	451
237	117
547	397
300	242
106	588
52	30
320	374
560	238
351	166
309	506
33	251
73	186
89	390
222	300
237	550
558	195
30	574
508	99
25	581
205	513
30	598
313	480
498	502
370	270
587	162
544	501
407	315
550	349
505	242
212	174
362	270
586	596
384	589
174	267
213	542
315	50
215	28
542	268
207	383
285	377
417	61
239	595
367	446
234	444
265	493
261	533
245	522
538	569
239	420
455	201
317	580
226	576
82	173
71	398
261	103
279	114
325	82
126	409
115	176
201	11
420	267
323	276
89	54
35	160
405	360
427	176
139	514
47	457
482	322
471	379
398	240
299	23
571	134
579	322
272	4
320	383
494	561
330	536
444	334
151	180
329	188
445	204
220	470
252	136
427	281
347	223
535	327
413	435
72	515
200	483
226	175
266	346
196	82
359	204
545	381
12	585
84	596
122	362
493	418
175	345
474	533
382	101
172	328
241	482
360	159
281	479
45	189
235	361
561	498
126	573
299	296
484	395
404	573
157	206
192	147
587	64
402	138
406	418
177	303
292	320
133	429
571	35
45	538
311	64
257	157
259	559
335	123
93	430
317	465
563	179
178	492
468	200
472	500
293	201
497	591
392	353
46	442
202	42
294	90
90	148
505	296
161	5
354	2
186	206
10	159
240	38
390	51
22	95
551	56
439	566
370	469
459	89
412	504
130	497
28	328
392	215
213	174
325	67
342	249
560	583
31	544
599	490
538	290
174	176
524	89
33	543
583	245
120	348
325	493
246	76
67	257
246	63
79	355
35	382
384	243
449	325
41	194
197	588
473	454
14	23
42	515
583	469
411	147
139	470
533	557
131	478
278	145
406	494
126	171
118	306
500	430
115	564
499	23
198	343
574	266
580	376
237	379
149	199
28	91
272	259
126	394
541	35
291	547
246	546
19	59
179	538
566	579
552	176
225	422
205	440
39	516
227	319
370	196
238	343
332	456
435	528
39	370
591	472
116	469
577	61
236	398
589	378
161	425
550	470
184	560
336	570
142	598
535	456
60	90
551	201
40	103
1	39
97	144
62	545
319	89
443	269
228	216
57	559
11	483
64	264
324	411
232	226
505	541
524	543
96	26
427	186
108	508
116	93
450	297
109	353
22	188
96	316
464	550
355	13
247	76
195	203
223	370
500	595
82	485
174	24
9	590
351	557
364	371
34	254
542	559
386	333
94	242
53	288
131	115
127	303
512	225
417	395
576	321
518	538
118	50
434	208
459	228
231	159
516	7
126	231
96	256
134	56
507	310
372	452
450	187
96	562
284	550
447	149
464	589
410	99
193	247
115	217
211	408
191	596
424	206
564	594
572	336
536	527
473	542
507	427
