382	355
408	101
431	438
444	295
465	192
163	579
500	269
316	568
221	379
242	408
575	195
217	443
518	565
148	590
127	288
52	247
124	371
19	15
316	466
167	548
318	328
545	362
421	565
405	390
15	588
204	135
504	212
550	49
260	57
155	519
386	430
160	132
196	545
479	278
258	428
302	56
278	403
138	99
378	103
517	520
62	190
586	36
413	428
177	41
447	554
430	309
522	233
436	16
89	75
375	111
495	87
407	32
44	167
200	210
326	71
543	475
499	284
407	285
523	495
304	46
514	221
353	274
75	188
189	567
432	404
513	557
173	415
301	576
325	199
593	459
181	482
143	363
252	60
30	477
292	26
567	541
466	566
440	484
336	332
294	245
268	24
559	236
234	281
269	243
317	414
519	35
522	140
1	19
277	169
124	56
173	432
97	242
114	137
414	206
527	84
267	69
34	34
350	232
585	104
386	510
263	289
558	396
251	511
458	408
129	230
269	114
450	237
249	208
87	218
160	404
27	64
304	244
166	103
418	237
549	17
512	141
359	549
44	12
91	105
29	222
461	72
524	288
383	446
134	580
372	436
442	459
464	37
594	517
291	228
390	168
484	127
155	19
106	180
155	30
86	470
342	352
324	84
247	44
8	446
9	9
238	517
520	125
18	566
420	197
13	251
255	276
497	375
16	573
188	67
392	270
440	585
410	275
323	396
424	140
586	58
136	389
240	16
189	128
221	408
378	520
178	409
97	12
192	467
546	23
376	334
167	128
365	582
28	443
221	301
156	171
399	61
190	370
247	536
87	582
277	366
448	466
323	274
400	414
421	338
181	12
578	25
436	169
1	274
352	187
431	531
503	325
4	596
231	468
358	466
392	101
278	525
395	470
222	522
16	189
307	141
294	521
480	96
186	227
408	320
507	536
213	370
468	142
390	210
296	584
138	19
12	448
236	552
118	185
503	269
268	438
376	467
527	361
587	110
415	476
30	589
159	246
130	302
128	170
383	187
524	330
103	237
521	204
379	123
142	102
217	247
201	75
247	493
334	338
441	593
21	535
175	492
594	240
530	562
216	382
397	444
119	94
152	533
449	579
279	227
541	554
529	123
467	74
348	65
415	469
302	155
536	72
223	425
392	211
2	284
405	429
2	184
54	7
217	127
258	411
180	35
361	233
154	215
118	269
203	250
588	105
245	186
166	515
546	113
51	90
262	15
230	426
580	323
299	578
359	39
414	590
38	447
190	446
129	213
30	186
48	77
179	312
235	176
465	140
100	271
297	219
441	358
117	307
37	330
141	466
326	440
417	570
409	164
334	38
265	595
38	412
559	445
544	239
500	338
38	367
97	432
133	383
127	38
216	300
427	41
381	245
505	424
25	66
513	517
447	533
95	419
387	567
404	79
277	81
90	572
209	161
133	63
68	477
309	100
401	207
200	522
128	404
293	450
192	386
130	247
372	62
191	498
513	56
139	142
104	252
300	186
318	349
5	424
80	207
407	474
508	225
338	276
563	158
357	97
11	487
41	133
105	62
587	148
236	457
289	150
132	593
196	88
8	23
515	200
191	114
304	573
263	231
516	536
98	581
165	419
302	475
128	404
379	585
434	421
311	320
576	540
413	87
574	394
157	107
148	187
492	362
293	217
316	212
473	100
511	502
363	2
461	92
84	367
141	458
118	385
79	320
333	195
416	504
383	180
367	389
413	283
220	90
593	282
584	99
591	20
280	580
200	395
123	21
594	170
579	542
403	236
200	493
100	72
368	377
115	154
299	537
592	558
346	519
49	163
463	106
361	154
184	28
379	26
397	42
36	378
81	81
526	394
230	323
225	582
25	429
253	359
564	580
450	408
58	316
192	490
165	69
371	300
203	530
590	403
599	303
592	74
148	270
3	6
357	150
33	25
511	393
153	345
112	401
408	444
296	350
187	146
501	494
424	230
438	401
109	42
165	200
224	127
167	298
597	22
64	347
406	438
375	153
29	442
457	524
548	326
353	409
390	462
189	339
430	147
331	439
5	75
203	522
577	100
518	313
145	452
292	340
589	128
532	424
114	527
532	545
532	211
16	280
243	355
431	278
320	368
161	317
345	402
